nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,sizePron,motVedette,hwd,pronSampa,ipa,PartOfSpeech
6,rătionăʹlĭty,,,,n.,61.0,176,12,rationality,rationality,r\ { S @ n { l i 4 i:,ɹæʃənæliɾiː,noun
2,răʹttle,,,,n.,62.0,176,7,rattle,rattle,r\ { 4 @ l,ɹæɾəl,noun
2,ratooʹn,,,,n.,63.0,176,7,ratoon,,,,noun
2,răʹvage,,,,n.,64.0,176,7,ravage,ravage,r\ { v i dZ,ɹævi?,noun
3,rauʹcŏmen,,,,n.,65.0,176,9,raucomen,,,,noun
1,rāve,F.,,,v.,66.0,176,4,rave,rave,r\ eI v,ɹ?v,verb
2,rāʹvel,,,,v.,67.0,176,6,ravel,ravel,r\ { v @ l,ɹævəl,verb
3,răʹvĕlins,,,,n.,68.0,176,9,ravelins,,,,noun
2,rāʹv_e_n,,,,n.,69.0,176,8,raven,raven,r\ eI v @ n,ɹ?vən,noun
3,rāʹvĕn_o_us,,,,a.,70.0,176,11,ravenous,ravenous,r\ { v @ n @ s,ɹævənəs,adjective
2,răʹviſh,F.,,,v.,71.0,176,7,ravish,,,,verb
3,răʹvĭſhment,F.,,,n.,72.0,176,11,ravishment,,,,noun
1,raw,,,,a.,73.0,176,3,raw,raw,r\ A,ɹɑ,adjective
1,ray,,,,n.,2.0,177,3,ray,ray,r\ eI,ɹ?,noun
1,rāze,F.,,,v.,3.0,177,4,raze,raze,r\ eI z,ɹ?z,verb
2,rāʹzor,,,,n.,4.0,177,6,razor,razor,r\ eI z 3:r,ɹ?zɜ:r,noun
1,reach,,,,n.,5.0,177,5,reach,reach,r\ i: tS,ɹiː?,noun
4,rēăʹction,L.,,,n.,6.0,177,9,reaction,reaction,r\ i: { k S @ n,ɹiːækʃən,noun
1,read,,,,v.,7.0,177,4,read,read,r\ E d,ɹɛd,verb
2,reaʹd_e_r,,,,n.,8.0,177,9,reader,reader,r\ i: 4 3:r,ɹiːɾɜ:r,noun
3,reaʹdĭly,,,,p.,9.0,177,8,readily,readily,r\ E 4 @ l i:,ɹɛɾəliː,pronoun
3,rēădj_o_ŭʹrn,,,,v.,10.0,177,12,readjourn,,,,verb
3,rēădmiʹt,L.,,,v.,11.0,177,8,readmit,readmit,r\ i: @ d m I t,ɹiːədmɪt,verb
2,reaʹdy,,,,a.,12.0,177,6,ready,ready,r\ E 4 i:,ɹɛɾiː,adjective
2,rēʹal,L.,,,a.,13.0,177,5,real,real,r\ i: l,ɹiːl,adjective
4,rēaʹlĭty,L.,,,n.,14.0,177,8,reality,reality,r\ i: { l @ 4 i:,ɹiːæləɾiː,noun
3,rēʹalīze,,,,v.,15.0,177,8,realize,realize,r\ i: l aI z,ɹiːl?z,verb
1,realm,,,,n.,16.0,177,5,realm,realm,r\ E l m,ɹɛlm,noun
1,ream,F.,,,n.,17.0,177,4,ream,ream,r\ i: m,ɹiːm,noun
4,rēăʹnĭmāte,L.,,,v.,18.0,177,10,reanimate,,,,verb
1,reap,,,,v.,19.0,177,4,reap,reap,r\ i: p,ɹiːp,verb
1,rear,,,,v.,20.0,177,4,rear,rear,r\ I r\,ɹɪɹ,verb
3,rēăſcĕʹnd,,,,v.,21.0,177,9,reascend,,,,verb
2,reaʹſon,F.,,,n.,22.0,177,7,reason,reason,r\ i: z @ n,ɹiːzən,noun
4,reaʹsŏnable,,,,a.,23.0,177,11,reasonable,reasonable,r\ i: z @ n @ b @ l,ɹiːzənəbəl,adjective
4,rēăſſeʹmble,,,,v.,24.0,177,11,reassemble,reassemble,r\ i: @ s E m b @ l,ɹiːəsɛmbəl,verb
3,rēăſsīʹgn,F.,,,v.,25.0,177,9,reassign,reassign,r\ i: @ s aI n,ɹiːəs?n,verb
3,rēăſsūʹme,L.,,,v.,26.0,177,9,reassume,reassume,r\ i: @ s u m,ɹiːəsum,verb
5,rēăſsŭʹm_p_tion,,,,n.,27.0,177,15,reassumption,,,,noun
3,rēbăptīze,,nbSyll>1 et pas d'accent tonic,,v.,28.0,177,9,rebaptize,,,,verb
2,rēbāʹte,F.,,,v.,29.0,177,7,rebate,rebate,r\ i: b eI t,ɹiːb?t,verb
2,rebĕʹl,L.,,,v.,30.0,177,6,rebel,rebel,r\ E b @ l,ɹɛbəl,verb
2,rĕʹbel,,,,n.,31.0,177,6,rebel,rebel,r\ E b @ l,ɹɛbəl,noun
4,rebĕʹllion,,,,n.,32.0,177,10,rebellion,rebellion,r\ i b E l j @ n,ɹibɛljən,noun
4,rebĕʹllĭ_o_us,,,,a.,33.0,177,13,rebellious,rebellious,r\ i b E l j @ s,ɹibɛljəs,adjective
2,rēbȯu̇ʹnd,L.,,,v.,34.0,177,9,rebouond,,,,verb
2,rēbŭʹff,,,,n.,35.0,177,7,rebuff,rebuff,r\ i b V f,ɹibʌf,noun
2,rēb_u_ĭʹld,,,,v.,36.0,177,10,rebuild,rebuild,r\ i: b I l d,ɹiːbɪld,verb
2,rebūʹke,,,,v.,37.0,177,7,rebuke,rebuke,r\ i: b j u k,ɹiːbjuk,verb
2,rēʹbŭs,,,,n.,38.0,177,6,rebus,rebus,r\ i: b @ s,ɹiːbəs,noun
2,rēcaʹl,,,,v.,39.0,177,6,recal,,,,verb
2,rēʹcăʹnt,,,,v.,40.0,177,8,recant,recant,r\ i: k { n t,ɹiːkænt,verb
5,rĕcăntāʹtion,,,,n.,41.0,177,12,recantation,recantation,r\ E k @ n t eI S @ n,ɹɛkənt?ʃən,noun
5,rēcăpĭʹtūlāte,,,,v.,42.0,177,13,recapitulate,recapitulate,r\ i: k @ p I tS @ l eI t,ɹiːkəpɪ?əl?t,verb
7,rēcăpĭʹtūlāʹtion,,,,n.,43.0,177,16,recapitulation,,,,noun
2,rĕcēʹde,,,,v.,44.0,177,7,recede,recede,r\ i s i: d,ɹisiːd,verb
2,rĕceiʹ_p_t,L.,,,n.,45.0,177,10,receipt,receipt,r\ i s i: t,ɹisiːt,noun
4,rĕceiʹvable,L.,,,a.,46.0,177,11,receivable,receivable,r\ i s i: v @ b @ l,ɹisiːvəbəl,adjective
2,rĕceiʹve,F.,,,v.,47.0,177,8,receive,receive,r\ @ s i: v,ɹəsiːv,verb
3,rĕceiʹver,,,,n.,48.0,177,9,receiver,receiver,r\ @ s i: v 3:r,ɹəsiːvɜ:r,noun
2,rēʹcĕnt,L.,,,a.,49.0,177,7,recent,recent,r\ i: s @ n t,ɹiːsənt,adjective
4,rĕcĕʹptăcle,L.,,,n.,50.0,177,11,receptacle,receptacle,r\ @ s E p t @ k @ l,ɹəsɛptəkəl,noun
4,rĕcĕʹption,,,,n.,51.0,177,10,reception,reception,r\ i s E p S @ n,ɹisɛpʃən,noun
3,rĕcĕʹptive,,,,a.,52.0,177,10,receptive,receptive,r\ i s E p t i v,ɹisɛptiv,adjective
2,recĕʹſs,,,,n.,53.0,177,7,recess,recess,r\ i s E s,ɹisɛs,noun
4,recĕʹſſion,,,,n.,54.0,177,10,recession,recession,r\ i s E S @ n,ɹisɛʃən,noun
2,rēchāʹnge,,,,v.,55.0,177,9,rechange,,,,verb
2,rēchāʹſe,,,,v.,56.0,177,8,rechase,,,,verb
2,rēcheaʹt,,,,n.,57.0,177,8,recheat,,,,noun
2,rĕʹchleſs,,,,a.,58.0,177,9,rechless,,,,adjective
3,rĕʹcĭpè,,,,n.,59.0,177,7,recipe,recipe,r\ E s @ p i:,ɹɛsəpiː,noun
4,recĭʹpĭent,L.,,,n.,60.0,177,10,recipient,recipient,r\ @ s I p i: @ n t,ɹəsɪpiːənt,noun
4,recĭʹprocal,,,,a.,61.0,177,11,reciprocal,reciprocal,r\ i s I p r\ @ k @ l,ɹisɪpɹəkəl,adjective
6,recĭprŏcāʹtion,,,,n.,62.0,177,14,reciprocation,,,,noun
3,recīʹtal,L.,,,n.,63.0,177,8,recital,recital,r\ @ s aI 4 @ l,ɹəs?ɾəl,noun
4,rĕcĭtāʹtive,L.,,,n.,64.0,177,11,recitative,,,,noun
2,recīʹte,,,,n.,65.0,177,7,recite,recite,r\ @ s aI t,ɹəs?t,noun
2,rĕʹck_o_n,,,,v.,66.0,177,9,reckon,reckon,r\ E k @ n,ɹɛkən,verb
3,rĕʹck_o_ning,,,,n.,67.0,177,12,reckoning,reckoning,r\ E k @ n i N,ɹɛkəniŋ,noun
2,reclaiʹm,L.,,,v.,68.0,177,8,reclaim,reclaim,r\ i: k l eI m,ɹiːkl?m,verb
5,reclĭnāʹtion,,,,n.,69.0,177,12,reclination,,,,noun
2,reclīʹne,,,,v.,70.0,177,8,recline,,,,verb
2,reclūʹſe,,,,a.,71.0,177,8,recluse,recluse,r\ i k l u s,ɹiklus,adjective
4,reclūʹſion,,,,n.,72.0,177,10,reclusion,,,,noun
4,rĕcŏʹ_g_nĭsănce,,,,n.,73.0,177,15,recognisance,,,,noun
3,rĕcŏʹgnīze,L.,,,v.,2.0,178,10,recognize,recognize,r\ E k @ g n aI z,ɹɛkəgn?z,verb
4,rĕcŏgnĭſeeʹ,,,,n.,3.0,178,11,recognisee,,,,noun
4,rĕcŏgnīʹſor,,,,n.,4.0,178,11,recognisor,,,,noun
5,rĕcŏgnĭʹtion,,,,n.,5.0,178,12,recognition,recognition,r\ E k @ g n I S @ n,ɹɛkəgnɪʃən,noun
2,recoiʹl,,,,n.,6.0,178,7,recoil,recoil,r\ i: k OI l,ɹiːk?l,noun
2,recoiʹn,,,,v.,7.0,178,7,recoin,,,,verb
3,rĕcŏllĕʹct,L.,,,v.,8.0,178,10,recollect,recollect,r\ E k @ l E k t,ɹɛkəlɛkt,verb
5,rĕcŏllĕʹction,,,,n.,9.0,178,13,recollection,recollection,r\ E k @ l E k S @ n,ɹɛkəlɛkʃən,noun
3,rĕʹcŏllĕcts,F.,,,n.,10.0,178,11,recollects,recollects,r\ E k @ l E k t s,ɹɛkəlɛkts,noun
3,rēcŏmmĕʹnce,,,,v.,11.0,178,11,recommence,recommence,r\ E k @ m E n s,ɹɛkəmɛns,verb
3,rĕcŏmmĕʹnd,L.,,,v.,12.0,178,10,recommend,recommend,r\ E k @ m E n d,ɹɛkəmɛnd,verb
5,rĕcŏmmĕʹndable,,,,a.,13.0,178,14,recommendable,,,,adjective
6,rĕcŏmmĕndāʹtion,,,,n.,14.0,178,15,recommendation,recommendation,r\ E k @ m @ n d eI S @ n,ɹɛkəmənd?ʃən,noun
6,rĕcŏmmĕʹndătŏry,,,,a.,15.0,178,15,recommendatory,,,,adjective
3,rĕʹcŏmpĕnce,,,,n.,16.0,178,11,recompence,,,,noun
3,rĕʹcŏmpĕnſe,L.,,,v.,17.0,178,11,recompense,recompense,r\ E k @ m p E n s,ɹɛkəmpɛns,verb
3,rĕcŏmpōʹſe,L.,,,v.,18.0,178,10,recompose,,,,verb
5,rĕcŏncīʹl_e_able,,,,a.,19.0,178,16,reconcileable,,,,adjective
3,rĕʹcŏncīle,L.,,,v.,20.0,178,10,reconcile,reconcile,r\ E k @ n s aI l,ɹɛkəns?l,verb
7,rĕcŏncĭlĭāʹtion,L.,,,n.,21.0,178,15,reconciliation,reconciliation,r\ E k @ n s I l i: eI S @ n,ɹɛkənsɪliː?ʃən,noun
3,rēcŏndūʹct,L.,,,v.,22.0,178,10,reconduct,,,,verb
4,recŏnnoiʹtre,F.,,,v.,23.0,178,12,reconnoitre,,,,verb
5,rēcŏnvĕʹntion,,,,n.,24.0,178,13,reconvention,,,,noun
2,rĕʹcord,,,,n.,25.0,178,7,record,record,r\ @ k O: r\ d,ɹəkOːɹd,noun
3,rĕcoʹrd_e_r,L.,,,n.,26.0,178,11,recorder,recorder,r\ i k O: r\ 4 3:r,ɹikOːɹɾɜ:r,noun
3,recŏʹver,F.,,,v.,27.0,178,8,recover,recover,r\ i k V v 3:r,ɹikʌvɜ:r,verb
4,recŏʹvĕry,,,,n.,28.0,178,9,recovery,recovery,r\ i k V v r\ i:,ɹikʌvɹiː,noun
2,rĕcȯu̇nt,F.,nbSyll>1 et pas d'accent tonic,,v.,29.0,178,8,recouont,,,,verb
2,rēco_u_ʹrſe,,,,n.,30.0,178,11,recourse,recourse,r\ i: k O: r\ s,ɹiːkOːɹs,noun
3,rĕʹcrėȧnt,,,,n.,31.0,178,9,recreant,,,,noun
3,rĕcrėȧʹte,L.,,,v.,32.0,178,9,recreate,recreate,r\ E k r\ i: eI t,ɹɛkɹiː?t,verb
5,rĕcrēāʹtion,,,,n.,33.0,178,11,recreation,recreation,r\ E k r\ i: eI S @ n,ɹɛkɹiː?ʃən,noun
4,rĕcrēāʹtive,,,,a.,34.0,178,11,recreative,,,,adjective
4,recrĭʹmĭnāte,L.,,,v.,35.0,178,12,recriminate,recriminate,r\ i k r\ I m i n eI t,ɹikɹɪmin?t,verb
6,recrĭmĭnāʹtion,,,,n.,36.0,178,14,recrimination,recrimination,r\ i k r\ I m i n eI S @ n,ɹikɹɪmin?ʃən,noun
5,recrĭmĭnāʹtor,,,,n.,37.0,178,13,recriminator,,,,noun
2,recrū_i_ʹt,F.,,,v.,38.0,178,10,recruit,recruit,r\ @ k r\ u t,ɹəkɹut,verb
3,rĕʹctăngle,,,,n.,39.0,178,10,rectangle,rectangle,r\ E k t { N g @ l,ɹɛktæŋgəl,noun
3,rĕʹctăngled,,,,a.,40.0,178,11,rectangled,,,,adjective
4,rĕctăʹngŭlar,,,,a.,41.0,178,12,rectangular,rectangular,r\ E k t { N g j @ l 3:r,ɹɛktæŋgjəlɜ:r,adjective
5,rĕʹctĭfīable,,,,a.,42.0,178,12,rectifiable,,,,adjective
6,rĕctĭfĭcāʹtion,,,,n.,43.0,178,14,rectification,rectification,r\ E k t @ f @ k eI S @ n,ɹɛktəfək?ʃən,noun
3,rĕʹctĭfy,L.,,,v.,44.0,178,8,rectify,rectify,r\ E k t @ f aI,ɹɛktəf?,verb
5,rĕctĭlĭʹnėȧl,L.,,,a.,45.0,178,12,rectilineal,,,,adjective
3,rĕʹctĭtūde,L.,,,n.,46.0,178,10,rectitude,rectitude,r\ E k t i t u d,ɹɛktitud,noun
2,rĕʹctоr,L.,,,n.,47.0,178,7,rector,rector,r\ E k t 3:r,ɹɛktɜ:r,noun
3,rĕʹctŏry,L.,,,n.,48.0,178,8,rectory,rectory,r\ E k t 3:r i:,ɹɛktɜ:riː,noun
3,rĕcŭʹmbĕnce,L.,,,n.,49.0,178,11,recumbence,,,,noun
3,rĕcŭʹmbĕnt,,,,a.,50.0,178,10,recumbent,,,,adjective
2,recŭʹr,L.,,,v.,51.0,178,6,recur,recur,r\ i k 3:r,ɹikɜ:r,verb
4,rĕcŭʹrrĕncy,,,,n.,52.0,178,11,recurrency,,,,noun
5,rĕcŭrvāʹtion,,,,n.,53.0,178,12,recurvation,,,,noun
4,rĕcŭʹrvĭty,L.,,,n.,54.0,178,10,recurvity,,,,noun
4,rĕcūʹsancy,,,,n.,55.0,178,10,recusancy,,,,noun
3,rĕcūʹsănt,L.,,,n.,56.0,178,9,recusant,,,,noun
1,red,,,,n.,57.0,178,3,red,red,r\ E d,ɹɛd,noun
2,reʹdd_e_n,,,,v.,58.0,178,9,redden,redden,r\ E d @ n,ɹɛdən,verb
4,rĕddĭʹtion,,,,n.,59.0,178,10,reddition,,,,noun
2,redeeʹm,L.,,,v.,60.0,178,7,redeem,redeem,r\ i d i: m,ɹidiːm,verb
4,redeeʹmable,,,,a.,61.0,178,11,redeemable,redeemable,r\ i d i: m @ b @ l,ɹidiːməbəl,adjective
4,redeeʹmables,,,,n.,62.0,178,12,redeemables,,,,noun
3,redeeʹmer,,,,n.,63.0,178,9,redeemer,,,,noun
4,rēdelĭʹver,F.,,,v.,64.0,178,10,redeliver,,,,verb
4,rēdemăʹnd,F.,,,v.,65.0,178,9,redemand,,,,verb
4,rĕdĕʹm_p_tion,,,,n.,66.0,178,13,redemption,redemption,r\ i d E m p S @ n,ɹidɛmpʃən,noun
5,rĕdĕʹm_p_tional,,,,a.,67.0,178,15,redemptional,,,,adjective
2,reʹdgum,,,,n.,68.0,178,7,redgum,,,,noun
3,redouʹble,,,,v.,69.0,178,9,redouble,redouble,r\ i: d V b @ l,ɹiːdʌbəl,verb
2,rēd_o_ŭʹ_b_t,,,,n.,70.0,178,12,redoubt,redoubt,r\ @ d aU t,ɹəd?t,noun
4,rĕdȯu̇ʹ_b_table,F.,,,a.,71.0,178,15,redouobtable,,,,adjective
2,redȯu̇ʹnd,L.,,,v.,72.0,178,9,redouond,,,,verb
2,redrĕʹſs,F.,,,v.,73.0,178,8,redress,redress,r\ i d r\ E s,ɹidɹɛs,verb
2,rĕdūʹce,L.,,,v.,2.0,179,7,reduce,reduce,r\ @ d u s,ɹədus,verb
4,rĕdūʹcĭble,,,,a.,3.0,179,10,reducible,reducible,r\ @ d u s @ b @ l,ɹədusəbəl,adjective
4,rĕdŭʹction,,,,n.,4.0,179,10,reduction,reduction,r\ @ d V k S @ n,ɹədʌkʃən,noun
3,rĕdŭʹndănce,L.,,,n.,5.0,179,11,redundance,,,,noun
3,rĕdŭʹndănt,,,,a.,6.0,179,10,redundant,redundant,r\ i d V n d @ n t,ɹidʌndənt,adjective
6,rēdūplĭcāʹtion,,,,n.,7.0,179,14,reduplication,,,,noun
1,reed,,,,n.,8.0,179,4,reed,reed,r\ i: d,ɹiːd,noun
4,rē-ĕʹdĭfy,,,,v.,9.0,179,9,re-edify,,,,verb
1,reek,,,,v.,10.0,179,4,reek,reek,r\ i: k,ɹiːk,verb
1,reel,,,,v.,11.0,179,4,reel,reel,r\ i: l,ɹiːl,verb
3,rēʹ-ĕnt_e_r,F.,,,v.,12.0,179,11,re-enter,,,,verb
3,rēʹ-ĕntry,,,,n.,13.0,179,9,re-entry,,,,noun
4,rēʹ-ĕftăbliſh,L.,,,v.,14.0,179,13,re-eftablish,,,,verb
1,reeve,,,,n.,15.0,179,5,reeve,reeve,r\ i: v,ɹiːv,noun
4,rē-ĕxăʹmĭne,,,,v.,16.0,179,11,re-examine,,,,verb
4,rĕfĕʹction,L.,,,n.,17.0,179,10,refection,,,,noun
3,rĕfĕʹctives,,,,n.,18.0,179,11,refectives,,,,noun
4,rĕfĕʹctŏry,,,,n.,19.0,179,10,refectory,,,,noun
2,rĕfĕʹr,L.,,,v.,20.0,179,6,refer,refer,r\ @ f 3:r,ɹəfɜ:r,verb
4,rĕfĕʹrable,,,,a.,21.0,179,10,referable,,,,adjective
3,rĕfĕreeʹ,,,,n.,22.0,179,8,referee,referee,r\ E f 3:r i:,ɹɛfɜ:riː,noun
3,rĕʹfĕrĕnce,,,,n.,23.0,179,10,reference,reference,r\ E f 3:r @ n s,ɹɛfɜ:rəns,noun
2,rēfīʹne,L.,,,v.,24.0,179,7,refine,refine,r\ @ f aI n,ɹəf?n,verb
2,rēfĭʹt,,,,v.,25.0,179,6,refit,refit,r\ i: f I t,ɹiːfɪt,verb
2,reflĕʹct,L.,,,v.,26.0,179,8,reflect,reflect,r\ @ f l E k t,ɹəflɛkt,verb
3,reflĕʹction,,,,n.,27.0,179,11,reflection,reflection,r\ @ f l E k S @ n,ɹəflɛkʃən,noun
2,refleʹx,,,,a.,28.0,179,7,reflex,reflex,r\ i: f l E k s,ɹiːflɛks,adjective
2,refloʹ_w_,L.,,,v.,29.0,179,9,reflow,,,,verb
3,rĕʹfluent,,,,a.,30.0,179,9,refluent,,,,adjective
2,rēʹflux,L.,,,n.,31.0,179,7,reflux,,,,noun
2,refŏʹrm,,,,v.,32.0,179,7,reform,reform,r\ @ f O: r\ m,ɹəfOːɹm,verb
4,rĕfŏrmāʹdo,,,,n.,33.0,179,10,reformado,,,,noun
4,rĕfŏrmāʹtion,,,,n.,34.0,179,12,reformation,reformation,r\ E f 3:r m eI S @ n,ɹɛfɜ:rm?ʃən,noun
2,refrăʹct,,,,v.,35.0,179,8,refract,,,,verb
3,refrăʹcted,,,,a.,36.0,179,10,refracted,,,,adjective
3,refrăʹctive,L.,,,a.,37.0,179,11,refractive,refractive,r\ @ f r\ { k t i v,ɹəfɹæktiv,adjective
4,refrăʹctŏry,,,,a.,38.0,179,11,refractory,refractory,r\ @ f r\ { k t 3:r i:,ɹəfɹæktɜ:riː,adjective
2,refraiʹn,,,,v.,39.0,179,8,refrain,refrain,r\ i f r\ eI n,ɹifɹ?n,verb
4,refrāʹgable,,,,a.,40.0,179,11,refragable,,,,adjective
6,refrăngĭbĭʹlĭty,,,,n.,41.0,179,15,refrangibility,,,,noun
4,refrăʹngĭble,,,,a.,42.0,179,12,refrangible,,,,adjective
2,refrĕʹſh,F.,,,v.,43.0,179,8,refresh,refresh,r\ i f r\ E S,ɹifɹɛʃ,verb
3,refrĕʹſhment,,,,n.,44.0,179,12,refreshment,refreshment,r\ @ f r\ E S m @ n t,ɹəfɹɛʃmənt,noun
4,refrĭʹgĕrănt,,,,a.,45.0,179,12,refrigerant,refrigerant,r\ i f r\ I dZ 3:r @ n t,ɹifɹɪ?ɜ:rənt,adjective
4,refrĭʹgĕrāte,L.,,,v.,46.0,179,12,refrigerate,refrigerate,r\ i f r\ I dZ 3:r eI t,ɹifɹɪ?ɜ:r?t,verb
4,refrĭʹgĕrătive,,,,n.,47.0,179,14,refrigerative,,,,noun
6,refrĭʹgĕrătŏry,,,,a.,48.0,179,14,refrigeratory,,,,adjective
2,rĕfūʹge,L.,,,n.,49.0,179,7,refuge,refuge,r\ E f j u dZ,ɹɛfju?,noun
3,rĕfūgeeʹ,,,,n.,50.0,179,8,refugee,refugee,r\ E f j u dZ i:,ɹɛfju?iː,noun
4,rĕfŭʹlgĕncy,,,,n.,51.0,179,11,refulgency,,,,noun
3,rĕfŭʹlgent,L.,,,a.,52.0,179,10,refulgent,,,,adjective
2,rĕfŭʹnd,L.,,,v.,53.0,179,7,refund,refund,r\ i f V n d,ɹifʌnd,verb
3,rĕfūʹſal,,,,n.,54.0,179,8,refusal,refusal,r\ @ f j u z @ l,ɹəfjuzəl,noun
5,rĕfūtāʹtion,,,,n.,55.0,179,11,refutation,refutation,r\ E f j u t eI S @ n,ɹɛfjut?ʃən,noun
2,rĕfūʹte,L.,,,v.,56.0,179,7,refute,refute,r\ i f j u t,ɹifjut,verb
2,rĕgaiʹn,F.,,,v.,57.0,179,7,regain,regain,r\ i g eI n,ɹig?n,verb
2,rēʹgal,L.,,,a.,58.0,179,6,regal,regal,r\ i: g @ l,ɹiːgəl,adjective
2,rēgāʹle,F.,,,v.,59.0,179,7,regale,,,,verb
4,rēgāʹlĭā,L.,,,n.,60.0,179,8,regalia,regalia,r\ i g eI l j @,ɹig?ljə,noun
2,regaʹrd,F.,,,v.,61.0,179,7,regard,regard,r\ @ g A r\ d,ɹəgɑɹd,verb
2,regăʹrd_e_r,,,,n.,62.0,179,11,regarder,,,,noun
3,regăʹrdleſs,,,,a.,63.0,179,11,regardless,regardless,r\ @ g A r\ d l @ s,ɹəgɑɹdləs,adjective
3,rĕʹgĕncy,F.,,,n.,64.0,179,8,regency,regency,r\ i: dZ @ n s i:,ɹiː?ənsiː,noun
4,rĕgeʹnĕrāte,,,,v.,65.0,179,11,regenerate,regenerate,r\ i: dZ E n 3:r eI t,ɹiː?ɛnɜ:r?t,verb
2,rēʹgent,,,,n.,66.0,179,7,regent,regent,r\ i: dZ @ n t,ɹiː?ənt,noun
6,regĕrmĭnāʹtion,L.,,,n.,67.0,179,14,regermination,,,,noun
3,rĕʹgĭcīde,,,,n.,68.0,179,9,regicide,,,,noun
3,rĕʹgĭmen,,,,n.,69.0,179,8,regimen,regimen,r\ E dZ @ m @ n,ɹɛ?əmən,noun
3,rĕʹg_i_ment,,,,n.,70.0,179,11,regiment,regiment,r\ E dZ @ m @ n t,ɹɛ?əmənt,noun
3,rĕg_i_mĕʹntal,,,,a.,71.0,179,13,regimental,regimental,r\ E dZ @ m E n t @ l,ɹɛ?əmɛntəl,adjective
3,rēʹgĭon,L.,,,n.,72.0,179,7,region,region,r\ i: dZ @ n,ɹiː?ən,noun
3,rĕʹgĭſt_e_r,L.,,,n.,73.0,179,11,register,register,r\ E dZ i s t 3:r,ɹɛ?istɜ:r,noun
3,rĕgĭſtry,,nbSyll>1 et pas d'accent tonic,,n.,2.0,180,8,registry,registry,r\ E dZ i s t r\ i:,ɹɛ?istɹiː,noun
3,rēʹgĭus,L.,,,n.,3.0,180,7,regius,,,,noun
2,regŏʹrge,,,,v.,4.0,180,8,regorge,,,,verb
2,reʹgrĕſs,,,,n.,5.0,180,8,regress,regress,r\ i: g r\ E s,ɹiːgɹɛs,noun
2,regrĕʹt,,,,n.,6.0,180,7,regret,regret,r\ @ g r\ E t,ɹəgɹɛt,noun
3,rĕʹgŭlar,,,,a.,7.0,180,8,regular,regular,r\ E g j @ l 3:r,ɹɛgjəlɜ:r,adjective
5,rĕgŭlāʹrity,,,,n.,8.0,180,11,regularity,regularity,r\ E g j @ l E r\ @ 4 i:,ɹɛgjəlɛɹəɾiː,noun
3,rĕʹgŭlars,,,,n.,9.0,180,9,regulars,regulars,r\ E g j @ l 3:r z,ɹɛgjəlɜ:rz,noun
3,rĕgŭlāte,,nbSyll>1 et pas d'accent tonic,,v.,10.0,180,8,regulate,regulate,r\ E g j @ l eI t,ɹɛgjəl?t,verb
5,rĕgŭlāʹtion,,,,n.,11.0,180,11,regulation,regulation,r\ E g j @ l eI S @ n,ɹɛgjəl?ʃən,noun
4,rĕgŭlāʹtor,,,,n.,12.0,180,10,regulator,regulator,r\ E g j @ l eI 4 3:r,ɹɛgjəl?ɾɜ:r,noun
3,rĕʹgulus,L.,,,n.,13.0,180,8,regulus,,,,noun
3,reheaʹrſal,,,,n.,14.0,180,10,rehearsal,rehearsal,r\ i h 3:r s @ l,ɹihɜ:rsəl,noun
2,reheaʹrſe,,,,v.,15.0,180,9,rehearse,rehearse,r\ i: h 3:r s,ɹiːhɜ:rs,verb
2,rejĕʹct,L.,,,v.,16.0,180,7,reject,reject,r\ i dZ E k t,ɹi?ɛkt,verb
4,rejĕʹction,,,,n.,17.0,180,10,rejection,rejection,r\ i dZ E k S @ n,ɹi?ɛkʃən,noun
1,rei_g_n,L.,,,v.,18.0,180,7,reign,reign,r\ eI n,ɹ?n,verb
3,rēĭmbăʹrk,L.,,,v.,19.0,180,9,reimbark,,,,verb
5,rēĭmbăʹttled,,,,a.,20.0,180,12,reimbattled,,,,adjective
3,rēĭmbŭʹrſe,F.,,,v.,21.0,180,10,reimburse,reimburse,r\ i: i m b 3:r s,ɹiːimbɜ:rs,verb
2,reiʹnărd,,,,n.,22.0,180,8,reinard,reinard,r\ aI n 3:r d,ɹ?nɜ:rd,noun
3,rēĭnfŏʹrce,,,,v.,23.0,180,10,reinforce,reinforce,r\ i: i n f O: r\ s,ɹiːinfOːɹs,verb
4,rēĭnfŏʹrc_e_ment,,,,n.,24.0,180,16,reinforcement,reinforcement,r\ i: i n f O: r\ s m @ n t,ɹiːinfOːɹsmənt,noun
3,rēĭngāʹge,,,,v.,25.0,180,9,reingage,,,,verb
1,reins,,,,n.,26.0,180,5,reins,reins,r\ eI n z,ɹ?nz,noun
3,rēĭnſtāʹte,,,,v.,27.0,180,10,reinstate,reinstate,r\ i: i n s t eI t,ɹiːinst?t,verb
3,rēĭnvĕʹſt,,,,v.,28.0,180,9,reinvest,reinvest,r\ i: i n v E s t,ɹiːinvɛst,verb
2,rējoiʹce,,,,v.,29.0,180,8,rejoice,rejoice,r\ i dZ OI s,ɹi??s,verb
2,rējoiʹn,F.,,,v.,30.0,180,7,rejoin,rejoin,r\ i: dZ OI n,ɹiː??n,verb
3,rējoiʹnd_e_r,F.,,,n.,31.0,180,12,rejoinder,rejoinder,r\ i dZ OI n d 3:r,ɹi??ndɜ:r,noun
3,rējoiʹnting,,,,n.,32.0,180,11,rejointing,,,,noun
